Airline,Source,Destination,Total_Stops,Additional_Info,Price,Day_of_Journey,Flight_Duration,Month_of_Journey
7,2,2,1.0,1,8452,6.0,1.9165980603654336,5.0
7,1,5,0.0,1,5403,12.0,-1.0192066579729941,4.0
5,3,3,1.0,1,13727,9.0,0.014527397779973418,5.0
2,2,2,2.0,1,12639,1.0,1.0585987940904706,4.0
3,1,5,0.0,2,5198,18.0,-0.988194636300405,4.0
7,1,5,0.0,1,4878,1.0,-1.0088693174154644,6.0
3,3,3,1.0,2,12373,18.0,1.5341164597368357,5.0
5,3,3,1.0,2,8552,3.0,-0.2335687756007388,3.0
7,3,3,0.0,1,6741,21.0,-0.9571826146278161,4.0
5,3,3,1.0,1,6481,9.0,-0.5540263328841587,4.0
5,3,3,1.0,1,7354,6.0,-0.2749181378308575,6.0
2,1,5,0.0,1,5228,21.0,-0.9985319768579347,4.0
3,2,2,1.0,2,10844,12.0,0.17992484670044823,5.0
1,3,3,1.0,1,6347,18.0,-0.6884117601320445,5.0
2,1,1,1.0,1,5013,15.0,-0.8538092090525193,3.0
3,2,2,1.0,2,9663,9.0,-0.1405327105829717,6.0
1,1,5,0.0,1,4823,6.0,-0.988194636300405,4.0
2,3,3,2.0,1,13381,24.0,1.9165980603654336,6.0
4,4,4,0.0,3,3543,1.0,-1.0708933607606426,6.0
3,2,2,1.0,2,9663,15.0,-0.1405327105829717,5.0
3,2,2,1.0,2,7064,1.0,1.7408632708874292,4.0
3,3,3,1.0,2,10262,9.0,0.12823814391279983,6.0
2,3,3,2.0,1,13013,1.0,-0.3162675000609762,6.0
3,3,3,2.0,1,15339,27.0,0.8105026207097584,6.0
6,1,5,0.0,1,4937,18.0,-0.9985319768579347,4.0
1,3,3,1.0,1,6818,6.0,-0.4713276084239213,6.0
2,3,3,2.0,1,10441,18.0,1.2860202863561234,5.0
3,3,3,1.0,2,5177,3.0,-0.7297611223621632,4.0
1,4,4,0.0,1,3858,27.0,-1.050218679645583,6.0
1,2,2,1.0,1,6534,18.0,-0.6987491006895742,5.0
5,3,3,1.0,1,6795,15.0,0.5313944256564572,6.0
5,3,3,1.0,1,9736,3.0,0.1075634627977405,6.0
3,1,5,0.0,1,7229,1.0,-0.9778572957428754,5.0
4,3,3,1.0,1,4957,24.0,-0.7400984629196928,4.0
1,1,1,0.0,1,7648,9.0,-1.0088693174154644,3.0
4,2,2,0.0,1,3873,15.0,-1.0398813390880535,6.0
3,2,2,1.0,1,14388,12.0,-0.1405327105829717,5.0
1,2,2,0.0,1,5618,6.0,-1.0192066579729941,3.0
5,3,3,1.0,1,7408,9.0,-0.543688992326629,6.0
8,3,3,1.0,1,13774,3.0,-0.6677370790169851,3.0
7,1,5,0.0,1,4668,3.0,-1.0192066579729941,5.0
3,3,3,2.0,1,13082,21.0,2.8779707322156938,3.0
2,3,3,1.0,1,8669,3.0,0.5624064473290462,6.0
1,3,3,1.0,1,6316,24.0,-0.17154473225556074,6.0
3,3,3,1.0,2,12583,6.0,-0.5953756951142775,3.0
7,1,1,0.0,1,7923,9.0,-1.0192066579729941,3.0
6,3,3,1.0,1,7378,3.0,-0.6263877167868664,3.0
7,1,5,0.0,1,4878,3.0,-1.0088693174154644,6.0
3,2,2,1.0,2,10844,18.0,2.04064614705579,5.0
3,1,5,0.0,1,7229,3.0,-0.9778572957428754,4.0
4,3,3,1.0,1,6297,21.0,-0.6987491006895742,5.0
3,2,2,1.0,2,8529,12.0,0.634767831231754,6.0
5,3,3,1.0,1,13727,18.0,-0.481664948981451,5.0
4,2,2,1.0,1,6643,24.0,-0.2749181378308575,5.0
5,3,3,1.0,1,10197,9.0,-0.2335687756007388,5.0
4,2,2,0.0,1,4911,21.0,-1.0605560202031128,4.0
1,4,4,0.0,1,6482,6.0,-1.0605560202031128,3.0
3,1,1,1.0,1,26890,1.0,-0.5643636734416884,3.0
1,2,2,1.0,1,3717,18.0,-0.8021225062648709,5.0
1,4,4,0.0,1,3597,1.0,-1.0605560202031128,6.0
2,1,1,2.0,1,10846,18.0,0.024864738337503092,3.0
2,1,1,1.0,1,14069,1.0,0.7484785773645803,3.0
3,3,3,1.0,2,5177,1.0,0.3556596361784527,4.0
2,3,3,2.0,1,14641,6.0,1.8442366764627258,3.0
1,3,3,1.0,1,6442,6.0,0.3763343172935121,6.0
2,3,3,1.0,1,5704,21.0,-0.6987491006895742,3.0
3,2,2,1.0,2,9663,6.0,1.0379241129754113,5.0
3,3,3,1.0,1,14714,6.0,-0.41964090563627293,6.0
3,3,3,1.0,2,5406,1.0,-0.2335687756007388,4.0
7,2,2,1.0,1,8610,15.0,1.6271525247546028,5.0
3,3,3,2.0,1,14237,12.0,0.9035386857275255,6.0
1,1,5,0.0,1,4823,9.0,-0.988194636300405,6.0
1,5,6,0.0,1,2227,27.0,-1.1639294257784096,3.0
3,3,3,1.0,2,12373,18.0,1.2963576269136532,5.0
2,3,3,1.0,1,8372,6.0,-0.574701013999218,6.0
3,3,3,1.0,1,17024,3.0,0.44869570119621977,3.0
2,5,6,0.0,1,3100,27.0,-1.184604106893469,5.0
3,3,3,1.0,2,14053,9.0,0.25228623060315597,3.0
1,4,4,0.0,1,3540,9.0,-1.050218679645583,5.0
7,2,2,1.0,1,9345,21.0,1.4410803947190687,5.0
3,3,3,2.0,2,10368,1.0,1.4927670975067169,6.0
3,1,1,1.0,1,26890,1.0,-0.6780744195745149,3.0
4,5,6,0.0,1,5755,9.0,-1.1742667663359392,3.0
3,1,1,1.0,2,7832,21.0,-0.450652927308862,3.0
3,2,2,1.0,1,14388,6.0,0.17992484670044823,5.0
2,3,3,2.0,1,8839,27.0,1.1516348591082377,6.0
2,3,3,2.0,1,22096,3.0,1.2860202863561234,3.0
7,4,4,0.0,1,3687,27.0,-1.0708933607606426,5.0
5,3,3,1.0,1,9627,15.0,-0.04749664556520463,5.0
5,3,3,1.0,1,13542,21.0,0.3970089984085714,3.0
1,1,5,0.0,1,4423,27.0,-0.9985319768579347,4.0
1,3,3,2.0,1,8899,3.0,0.6864545340194023,3.0
4,3,3,1.0,1,5583,21.0,-0.6987491006895742,4.0
8,3,3,1.0,1,6752,27.0,0.36599697673598236,5.0
2,2,2,2.0,1,10991,1.0,2.009634125383201,5.0
3,3,3,1.0,2,12898,27.0,2.0716581687283786,5.0
3,3,3,1.0,2,12898,27.0,-0.7297611223621632,5.0
6,1,5,0.0,1,3398,24.0,-0.9985319768579347,5.0
2,3,3,0.0,1,5201,24.0,-0.9985319768579347,4.0
2,2,2,2.0,1,13873,6.0,0.5520691067715165,5.0
2,3,3,1.0,1,7384,15.0,-0.6884117601320445,6.0
3,3,3,1.0,2,10262,6.0,-0.08884600779532334,6.0
3,2,2,1.0,2,10031,24.0,2.0716581687283786,3.0
3,2,2,1.0,2,12384,6.0,-0.16120739169803106,5.0
3,2,2,1.0,2,7757,9.0,2.144019552631087,5.0
3,1,1,1.0,1,17261,6.0,0.38667165785104174,3.0
4,4,4,0.0,1,7298,1.0,-1.0295439985305237,3.0
3,1,5,0.0,1,7229,6.0,-0.988194636300405,4.0
1,2,2,0.0,1,4174,1.0,-1.0295439985305237,4.0
1,2,2,1.0,1,5699,18.0,-0.7711104845922819,5.0
2,2,2,0.0,1,4880,24.0,-1.0398813390880535,4.0
2,3,3,1.0,1,15284,6.0,0.045539419452562444,3.0
3,2,2,1.0,1,13759,24.0,-0.36795420284862457,3.0
7,2,2,1.0,1,16092,24.0,-0.2542434567157981,3.0
1,5,6,0.0,1,4392,9.0,-1.1742667663359392,3.0
3,3,3,1.0,2,10262,24.0,0.5934184690016352,6.0
4,2,2,0.0,3,3841,12.0,-1.0295439985305237,6.0
6,1,5,0.0,1,5048,1.0,-0.988194636300405,6.0
2,2,2,1.0,1,11096,21.0,0.314310273948334,5.0
1,3,3,1.0,1,5073,24.0,-0.7814478251498116,4.0
3,3,3,1.0,1,19828,3.0,0.9448880479576441,3.0
7,4,4,0.0,1,3739,21.0,-1.0708933607606426,3.0
2,3,3,2.0,1,10598,9.0,0.0,3.0
3,1,5,0.0,2,7229,15.0,-0.9675199551853457,6.0
7,2,2,1.0,1,8610,1.0,1.8545740170202556,4.0
7,3,3,0.0,1,6216,9.0,-0.9571826146278161,5.0
2,1,5,0.0,1,6961,9.0,-0.9985319768579347,6.0
3,2,2,1.0,2,10703,6.0,0.07655144112515147,5.0
3,2,2,1.0,1,14151,15.0,-0.5333516517690994,5.0
3,2,2,1.0,2,8586,9.0,2.0716581687283786,5.0
1,2,2,0.0,1,4488,12.0,-1.0295439985305237,4.0
5,3,3,1.0,1,7408,15.0,-0.41964090563627293,6.0
3,3,3,0.0,2,5443,18.0,-0.9468452740702864,4.0
3,2,2,1.0,2,10539,12.0,-0.16120739169803106,6.0
5,3,3,1.0,1,7723,1.0,0.20059952781550758,6.0
5,3,3,1.0,1,15411,6.0,0.05587676001009212,3.0
3,1,5,0.0,1,7229,21.0,-0.9778572957428754,5.0
1,2,2,0.0,1,4804,21.0,-1.0295439985305237,6.0
3,5,6,0.0,2,4050,3.0,-1.1639294257784096,3.0
3,2,2,1.0,1,14151,18.0,1.8959233792503742,5.0
4,3,3,1.0,1,4957,6.0,-0.7400984629196928,4.0
2,1,1,0.0,1,7591,3.0,-1.0088693174154644,3.0
3,2,2,1.0,2,11134,24.0,-0.2749181378308575,3.0
1,3,3,1.0,1,6600,27.0,-0.4713276084239213,5.0
2,1,1,0.0,1,4966,9.0,-1.0088693174154644,3.0
2,3,3,2.0,1,15481,1.0,1.7305259303298994,6.0
4,2,2,0.0,1,5515,1.0,-1.0605560202031128,3.0
3,3,3,1.0,1,14714,15.0,0.014527397779973418,6.0
6,3,3,1.0,1,4959,15.0,-0.2335687756007388,6.0
3,1,5,0.0,1,7229,21.0,-0.988194636300405,4.0
2,3,3,0.0,1,6094,15.0,-0.9675199551853457,5.0
8,2,2,0.0,1,4409,24.0,-1.0295439985305237,4.0
5,3,3,1.0,1,9794,18.0,0.26262357116068563,5.0
3,5,6,0.0,1,5678,3.0,-1.1742667663359392,4.0
1,3,3,1.0,1,6442,15.0,-0.40930356507874327,6.0
7,1,5,0.0,1,4878,18.0,-1.0192066579729941,5.0
3,2,2,1.0,2,12446,24.0,0.25228623060315597,3.0
3,3,3,2.0,1,16704,9.0,2.2887423204365023,5.0
3,1,1,1.0,2,9134,15.0,-0.7297611223621632,3.0
3,2,2,1.0,2,8586,15.0,-0.2749181378308575,5.0
3,1,5,0.0,2,7229,1.0,-0.9778572957428754,6.0
3,1,5,0.0,2,6144,21.0,-0.9778572957428754,4.0
2,1,5,0.0,1,6961,18.0,-1.0088693174154644,5.0
3,2,2,1.0,2,10844,9.0,0.15925016558538888,5.0
1,4,4,0.0,1,3597,21.0,-1.0605560202031128,5.0
4,1,1,1.0,1,7139,21.0,-0.36795420284862457,3.0
2,5,6,2.0,1,25139,6.0,2.3197543421090914,3.0
3,3,3,2.0,2,10368,1.0,1.9889594442681413,6.0
2,3,3,1.0,1,5117,6.0,0.2316115494880966,4.0
5,3,3,1.0,1,9211,18.0,-0.40930356507874327,5.0
4,2,2,0.0,1,4174,15.0,-1.0398813390880535,4.0
5,3,3,1.0,1,10786,27.0,0.1075634627977405,5.0
3,1,1,1.0,2,9134,15.0,1.585803162524484,3.0
3,3,3,2.0,1,13376,1.0,0.36599697673598236,6.0
2,1,1,1.0,1,6955,21.0,0.24194889004562628,3.0
3,2,2,1.0,2,10844,9.0,-0.13019537002544204,5.0
8,2,2,0.0,1,3807,1.0,-1.0398813390880535,4.0
3,2,2,1.0,2,9663,1.0,1.368719010816361,5.0
3,3,3,1.0,2,12373,9.0,1.8959233792503742,5.0
4,1,5,0.0,1,4991,1.0,-0.988194636300405,5.0
2,3,3,1.0,1,6745,21.0,1.1619721996657673,3.0
3,3,3,1.0,2,10262,15.0,1.1516348591082377,6.0
3,3,3,1.0,2,6540,27.0,0.004190057222443743,3.0
4,2,2,0.0,1,3873,6.0,-1.0398813390880535,4.0
3,3,3,1.0,1,15554,9.0,1.2756829457985939,5.0
1,2,2,0.0,1,4804,27.0,-1.0295439985305237,5.0
3,3,3,1.0,2,7438,27.0,1.2136589024534157,3.0
8,1,5,0.0,1,6181,3.0,-0.9985319768579347,5.0
5,3,3,1.0,1,9424,1.0,-0.543688992326629,5.0
2,1,1,2.0,1,12725,12.0,2.3714410448967396,3.0
2,1,1,1.0,1,6046,15.0,0.28329825227574496,3.0
4,1,5,0.0,1,3971,15.0,-0.988194636300405,6.0
3,2,2,1.0,1,12692,6.0,0.8828640046124662,6.0
1,3,3,1.0,1,7451,6.0,-0.3576168622910949,3.0
3,1,1,1.0,1,13817,12.0,-0.26458079727332784,3.0
3,2,2,1.0,2,10703,6.0,0.20059952781550758,5.0
3,1,1,1.0,1,13817,12.0,0.30397293339080433,3.0
3,1,1,1.0,1,27210,15.0,-0.5850383545567478,3.0
3,2,2,1.0,1,13941,18.0,-0.41964090563627293,5.0
2,1,1,1.0,1,10246,1.0,1.0379241129754113,3.0
1,2,2,0.0,1,4804,6.0,-1.0295439985305237,5.0
8,2,2,1.0,1,6810,6.0,0.13857548447032952,6.0
3,1,5,0.0,2,5198,1.0,-0.9778572957428754,5.0
7,1,5,0.0,1,5613,3.0,-0.9985319768579347,5.0
1,5,6,0.0,1,4784,3.0,-1.1742667663359392,3.0
3,3,3,1.0,2,5406,21.0,1.5134417786217764,3.0
2,1,5,0.0,1,5228,27.0,-0.9985319768579347,4.0
3,3,3,1.0,2,12898,27.0,1.3893936919314203,5.0
2,4,4,0.0,1,4667,15.0,-1.0708933607606426,6.0
3,2,2,1.0,1,14781,21.0,-0.6367250573443961,5.0
7,1,5,0.0,1,5403,21.0,-0.9985319768579347,4.0
3,2,2,1.0,2,9899,12.0,-0.17154473225556074,6.0
3,3,3,2.0,2,13029,21.0,-0.24390611615826846,5.0
7,2,2,1.0,1,9187,18.0,0.8518519829398771,5.0
1,1,5,0.0,1,4823,24.0,-0.9985319768579347,5.0
2,3,3,2.0,1,8665,27.0,1.3480443297013016,3.0
1,3,3,1.0,1,14871,6.0,0.21093686837303724,3.0
1,5,6,0.0,1,4049,21.0,-1.1639294257784096,6.0
2,4,4,0.0,1,4667,12.0,-1.0708933607606426,6.0
1,2,2,1.0,1,4226,9.0,-0.864146549610049,4.0
3,1,1,1.0,1,19225,6.0,-0.41964090563627293,3.0
3,3,3,1.0,2,12898,27.0,0.8001652801522288,5.0
1,5,6,0.0,1,2754,9.0,-1.1639294257784096,6.0
4,5,6,0.0,3,1965,3.0,-1.1639294257784096,5.0
2,2,2,2.0,1,12835,24.0,2.4334650882419178,3.0
10,1,1,1.0,1,52229,1.0,-0.7297611223621632,3.0
5,3,3,1.0,1,14533,15.0,0.045539419452562444,5.0
7,1,5,0.0,1,4668,24.0,-0.9985319768579347,6.0
3,3,3,1.0,1,11822,9.0,1.017249431860352,4.0
3,3,3,1.0,2,6017,27.0,-0.5333516517690994,3.0
3,3,3,1.0,1,14714,9.0,-0.41964090563627293,6.0
4,4,4,0.0,1,3597,9.0,-1.0708933607606426,6.0
8,1,5,0.0,1,3383,24.0,-1.0088693174154644,4.0
2,2,2,2.0,1,11642,18.0,0.2316115494880966,5.0
7,1,5,0.0,1,5403,27.0,-0.9985319768579347,4.0
2,3,3,2.0,1,14221,3.0,1.9476100820380227,3.0
3,2,2,1.0,2,8586,18.0,0.25228623060315597,5.0
1,5,6,0.0,1,4049,12.0,-1.1639294257784096,6.0
3,3,3,1.0,2,10262,3.0,-0.2749181378308575,6.0
5,3,3,1.0,1,7888,21.0,0.38667165785104174,5.0
2,3,3,2.0,1,8236,21.0,1.5651284814094246,3.0
2,3,3,2.0,1,12961,6.0,2.36110370433921,6.0
3,2,2,1.0,2,8586,9.0,1.3997310324889498,5.0
1,2,2,1.0,1,5279,18.0,-0.7504358034772225,5.0
6,1,5,0.0,1,3419,18.0,-1.0088693174154644,6.0
3,3,3,2.0,1,13292,15.0,0.32464761450586366,6.0
3,2,2,1.0,1,13067,15.0,0.30397293339080433,5.0
1,4,4,0.0,1,3597,3.0,-1.0605560202031128,5.0
3,3,3,1.0,1,15554,18.0,0.12823814391279983,5.0
1,3,3,1.0,1,6027,15.0,-0.7090864412471038,5.0
3,2,2,1.0,1,14781,9.0,0.1075634627977405,5.0
1,1,5,0.0,1,3943,27.0,-0.9778572957428754,5.0
6,3,3,1.0,1,5842,12.0,-0.5850383545567478,6.0
1,4,4,0.0,1,4326,15.0,-1.0605560202031128,3.0
5,3,3,1.0,1,8937,1.0,-0.016484623892615607,6.0
2,4,4,0.0,1,3670,21.0,-1.0708933607606426,3.0
1,1,5,0.0,1,4823,18.0,-0.988194636300405,6.0
3,5,6,0.0,2,2071,3.0,-1.1639294257784096,4.0
5,3,3,1.0,2,6093,27.0,-0.40930356507874327,6.0
7,2,2,1.0,1,11682,24.0,1.9476100820380227,3.0
1,1,1,1.0,1,7774,3.0,-0.7607731440347523,3.0
3,2,2,1.0,1,13067,12.0,1.3066949674711827,5.0
1,3,3,1.0,1,7514,27.0,-0.28525547838838716,5.0
5,3,3,1.0,1,6838,9.0,-0.2955928189459168,4.0
1,4,4,0.0,1,3858,18.0,-1.0708933607606426,3.0
5,3,3,1.0,1,6795,15.0,0.22127420893056693,6.0
3,3,3,2.0,1,16263,27.0,-0.3059301595034465,5.0
2,2,2,1.0,1,8576,9.0,1.8338993359051963,5.0
2,1,5,0.0,1,5228,6.0,-1.0088693174154644,5.0
3,3,3,2.0,1,16704,1.0,2.2887423204365023,5.0
1,2,2,0.0,1,8872,24.0,-1.0192066579729941,3.0
6,1,5,0.0,1,3898,3.0,-0.9985319768579347,5.0
4,4,4,0.0,3,3332,21.0,-1.0605560202031128,3.0
3,2,2,1.0,2,5608,21.0,-0.450652927308862,5.0
3,2,2,1.0,1,13941,9.0,1.1619721996657673,5.0
5,3,3,1.0,1,9100,21.0,0.1075634627977405,3.0
7,1,5,0.0,1,4878,15.0,-1.0295439985305237,6.0
1,3,3,1.0,1,6416,1.0,0.32464761450586366,6.0
4,5,6,0.0,1,2017,12.0,-1.1639294257784096,5.0
3,3,3,2.0,1,10976,27.0,1.6995139086573106,3.0
3,2,2,1.0,2,10031,24.0,1.2033215618958861,3.0
1,2,2,0.0,1,4462,18.0,-0.9985319768579347,3.0
1,3,3,1.0,1,5073,1.0,-0.7814478251498116,4.0
1,4,4,0.0,1,4326,27.0,-1.0605560202031128,3.0
11,3,3,1.0,1,10161,21.0,0.1075634627977405,3.0
1,5,6,0.0,1,3175,12.0,-1.1639294257784096,6.0
7,2,2,1.0,1,12312,24.0,0.24194889004562628,3.0
3,3,3,2.0,1,12604,21.0,1.6891765680997808,3.0
5,3,3,1.0,1,10877,15.0,0.07655144112515147,6.0
1,2,2,1.0,1,4226,18.0,-0.8538092090525193,5.0
3,3,3,1.0,2,5406,6.0,0.014527397779973418,4.0
1,3,3,1.0,1,8618,15.0,-0.6780744195745149,5.0
6,3,3,1.0,1,10651,1.0,-0.7090864412471038,6.0
3,3,3,1.0,2,5963,21.0,-0.08884600779532334,3.0
3,3,3,2.0,2,10368,12.0,1.9889594442681413,6.0
1,5,6,1.0,1,7681,6.0,-0.450652927308862,3.0
5,3,3,1.0,1,7485,21.0,-0.3369421811760355,5.0
3,1,5,0.0,2,4544,3.0,-0.988194636300405,4.0
4,2,2,1.0,1,4649,15.0,-0.6987491006895742,4.0
7,4,4,0.0,1,11982,12.0,-1.0605560202031128,5.0
3,5,6,0.0,2,4995,24.0,-1.1742667663359392,6.0
1,2,2,1.0,1,5069,9.0,-0.7504358034772225,5.0
4,2,2,0.0,1,3873,1.0,-1.0605560202031128,6.0
4,2,2,0.0,1,3873,27.0,-1.0605560202031128,4.0
2,3,3,1.0,1,8907,27.0,0.2936355928332747,5.0
3,2,2,1.0,2,10844,9.0,1.0275867724178815,6.0
3,2,2,1.0,2,10844,15.0,1.461755075834128,5.0
3,2,2,1.0,2,9663,6.0,0.49004506342633847,5.0
3,3,3,2.0,1,13292,1.0,0.5313944256564572,6.0
3,3,3,2.0,1,14441,12.0,-0.4713276084239213,6.0
3,5,6,0.0,2,4050,9.0,-1.1742667663359392,6.0
1,1,1,0.0,1,6144,9.0,-0.988194636300405,3.0
1,3,3,1.0,1,14871,6.0,-0.3576168622910949,3.0
8,1,5,0.0,1,4483,18.0,-1.0088693174154644,4.0
1,3,3,1.0,1,6979,15.0,0.5003824039838681,5.0
3,5,6,0.0,1,8040,27.0,-1.1639294257784096,6.0
1,3,3,1.0,1,7048,1.0,0.6657798529043429,6.0
4,1,5,0.0,3,3573,27.0,-0.9985319768579347,6.0
1,3,3,1.0,1,5054,27.0,-0.7297611223621632,5.0
2,3,3,1.0,1,8582,1.0,1.4100683730464796,6.0
8,3,3,1.0,1,8759,9.0,-0.6677370790169851,6.0
1,3,3,1.0,1,6442,27.0,-0.28525547838838716,4.0
2,3,3,1.0,1,8879,18.0,0.5624064473290462,5.0
3,2,2,1.0,2,10031,24.0,1.2550082646835345,3.0
3,3,3,2.0,2,10368,3.0,0.32464761450586366,6.0
1,3,3,1.0,1,14871,3.0,-0.51267697065404,3.0
3,5,6,0.0,2,4995,18.0,-1.1639294257784096,6.0
5,3,3,1.0,2,10791,24.0,-0.2749181378308575,6.0
4,5,6,0.0,1,2753,3.0,-1.1639294257784096,6.0
1,1,5,0.0,1,4423,9.0,-0.9985319768579347,4.0
8,2,2,0.0,1,4409,27.0,-1.0295439985305237,5.0
2,2,2,1.0,1,6117,9.0,0.6451051717892836,5.0
3,3,3,2.0,1,15129,21.0,1.6064778436395435,5.0
7,2,2,1.0,1,9345,6.0,2.009634125383201,6.0
7,2,2,1.0,1,8085,9.0,0.6657798529043429,5.0
3,3,3,1.0,1,15554,6.0,0.5624064473290462,5.0
4,1,5,0.0,3,3573,21.0,-0.9985319768579347,5.0
5,3,3,1.0,1,17073,3.0,-0.28525547838838716,3.0
5,3,3,1.0,1,6795,9.0,0.36599697673598236,6.0
7,1,1,0.0,1,5403,21.0,-1.0192066579729941,3.0
1,4,4,0.0,1,3540,15.0,-1.050218679645583,5.0
7,3,3,0.0,1,6216,24.0,-0.9571826146278161,4.0
3,1,5,0.0,2,3359,21.0,-0.988194636300405,5.0
3,2,2,1.0,2,10844,24.0,2.206043595976265,5.0
2,1,5,0.0,1,6961,15.0,-0.9985319768579347,6.0
8,2,2,0.0,1,4107,3.0,-1.0295439985305237,4.0
5,3,3,1.0,1,13069,21.0,-0.1508700511405014,3.0
3,3,3,2.0,1,13357,24.0,0.7174665556919914,6.0
1,3,3,1.0,1,6938,1.0,-0.5643636734416884,6.0
3,3,3,2.0,1,13292,27.0,1.999296784825671,6.0
2,1,1,2.0,4,26743,1.0,0.4590330417537494,3.0
5,3,3,1.0,1,13568,21.0,0.15925016558538888,3.0
5,3,3,1.0,1,15353,6.0,-0.40930356507874327,3.0
1,4,4,0.0,1,3597,15.0,-1.0605560202031128,5.0
3,2,2,1.0,2,10031,24.0,1.0275867724178815,3.0
2,2,2,2.0,1,14687,9.0,1.1309601779931784,5.0
3,1,5,0.0,2,7229,6.0,-0.9778572957428754,6.0
6,3,3,1.0,1,10188,9.0,-0.7090864412471038,5.0
7,1,1,0.0,1,7398,9.0,-1.0192066579729941,3.0
3,3,3,2.0,1,16704,18.0,2.3197543421090914,5.0
1,1,1,1.0,1,8153,1.0,-0.7400984629196928,3.0
3,1,5,0.0,1,7229,9.0,-0.9778572957428754,4.0
5,3,3,1.0,2,6943,27.0,0.20059952781550758,5.0
5,3,3,1.0,1,8937,1.0,0.21093686837303724,6.0
2,3,3,2.0,1,9400,3.0,1.9165980603654336,3.0
7,2,2,1.0,1,13152,24.0,0.2936355928332747,3.0
1,1,5,0.0,1,3419,1.0,-0.9985319768579347,6.0
7,2,2,1.0,1,7927,12.0,0.2316115494880966,6.0
2,1,1,2.0,1,9796,15.0,0.6761171934618726,3.0
7,1,1,0.0,1,8028,3.0,-1.0192066579729941,3.0
5,3,3,2.0,1,10759,6.0,-0.32660484061850587,3.0
5,3,3,1.0,1,10197,21.0,0.13857548447032952,5.0
2,1,5,0.0,1,5228,1.0,-0.9985319768579347,6.0
5,3,3,1.0,2,9275,18.0,0.014527397779973418,5.0
1,4,4,0.0,1,5277,3.0,-1.0605560202031128,3.0
3,3,3,2.0,2,13848,18.0,0.36599697673598236,5.0
1,3,3,1.0,1,6412,15.0,-0.3369421811760355,5.0
3,2,2,1.0,1,13941,18.0,0.15925016558538888,5.0
7,1,5,0.0,1,4668,6.0,-1.0192066579729941,5.0
1,1,5,0.0,1,3419,18.0,-1.0088693174154644,6.0
1,1,5,0.0,1,3943,6.0,-0.9985319768579347,4.0
2,2,2,1.0,1,6528,24.0,1.6271525247546028,5.0
5,3,3,1.0,1,13542,21.0,0.21093686837303724,3.0
3,2,2,1.0,2,8529,12.0,1.8545740170202556,6.0
3,1,5,0.0,1,8016,21.0,-0.988194636300405,6.0
3,3,3,2.0,2,13029,9.0,0.7691532584796397,5.0
3,3,3,2.0,1,15129,9.0,2.2887423204365023,5.0
3,3,3,2.0,2,10368,9.0,-0.24390611615826846,6.0
2,3,3,0.0,1,8666,3.0,-0.9675199551853457,3.0
3,3,3,1.0,1,15554,18.0,-0.2335687756007388,5.0
3,1,1,1.0,1,26890,1.0,-0.057833986122734306,3.0
3,2,2,1.0,1,13067,21.0,0.727803896249521,5.0
3,1,5,0.0,2,4544,1.0,-1.0088693174154644,4.0
7,2,2,1.0,1,8452,21.0,1.9165980603654336,5.0
5,3,3,1.0,2,7268,27.0,0.2936355928332747,6.0
5,3,3,1.0,1,9627,9.0,-0.04749664556520463,5.0
5,3,3,1.0,1,9103,9.0,-0.40930356507874327,5.0
5,3,3,1.0,1,11142,9.0,0.014527397779973418,4.0
1,2,2,0.0,1,4148,9.0,-0.9985319768579347,3.0
3,2,2,1.0,2,10844,18.0,1.8442366764627258,5.0
5,3,3,1.0,1,9646,6.0,-0.5540263328841587,6.0
1,5,6,0.0,1,12475,1.0,-1.1742667663359392,3.0
3,3,3,1.0,1,15554,18.0,1.1516348591082377,5.0
3,3,3,1.0,2,10262,27.0,0.12823814391279983,6.0
2,1,5,0.0,1,6961,12.0,-0.9985319768579347,6.0
3,3,3,1.0,2,10262,15.0,-0.7297611223621632,6.0
3,3,3,1.0,2,10262,27.0,1.999296784825671,6.0
1,1,5,0.0,1,3943,9.0,-0.9985319768579347,5.0
2,5,6,0.0,1,3625,24.0,-1.1949414474509985,5.0
5,3,3,1.0,1,13378,21.0,-0.07850866723779366,3.0
3,3,3,2.0,1,13882,15.0,1.7305259303298994,6.0
1,1,5,0.0,1,3943,18.0,-0.9985319768579347,6.0
2,2,2,2.0,1,14687,15.0,1.1309601779931784,5.0
8,3,3,1.0,1,6451,27.0,-0.6677370790169851,5.0
7,1,5,0.0,1,4878,9.0,-1.0088693174154644,6.0
1,3,3,1.0,1,8542,9.0,-0.4920022895389807,5.0
1,2,2,0.0,1,4804,24.0,-1.0088693174154644,5.0
1,2,2,1.0,1,6711,6.0,-0.6987491006895742,6.0
5,3,3,1.0,1,16108,15.0,-0.574701013999218,6.0
1,1,5,0.0,1,3943,6.0,-0.9985319768579347,6.0
2,2,2,2.0,1,15422,24.0,1.0585987940904706,5.0
1,1,1,0.0,1,5694,24.0,-0.988194636300405,3.0
3,2,2,1.0,1,12681,1.0,0.0662141005676218,4.0
3,2,2,1.0,2,8586,1.0,0.3970089984085714,5.0
1,1,1,0.0,1,6144,3.0,-1.0088693174154644,3.0
1,3,3,0.0,1,6015,27.0,-0.9468452740702864,4.0
5,3,3,1.0,1,7155,27.0,0.42802102008116044,6.0
3,2,2,1.0,1,12692,12.0,0.20059952781550758,6.0
2,3,3,1.0,1,8277,18.0,-0.6884117601320445,5.0
